CALL_ID,CUSTOMER_ID,CC_REP_ID,CC_CALL_DT,CALL_TYPE
C0000506077,112602,126,2018-04-27 16:38:00.000,Product Return
C0000506078,112624,152,2018-04-07 04:26:00.000,Complaint Call
C0000506079,112630,102,2018-03-31 06:19:00.000,Complaint Call
C0000506080,112630,140,2018-04-04 01:21:00.000,Product Return
C0000506081,112670,168,2018-04-02 21:55:00.000,Complaint Call
C0000506082,112703,144,2018-04-11 06:04:00.000,Complaint Call
C0000506083,112735,106,2018-03-17 21:51:00.000,Return Policy Inquiry
C0000506084,112735,105,2018-03-17 21:54:00.000,Product Return
C0000506085,112737,104,2018-03-27 23:20:00.000,Complaint Call
C0000506086,112739,119,2018-05-06 14:28:00.000,Complaint Call
C0000506087,112739,165,2018-05-09 01:07:00.000,Return Policy Inquiry
C0000506088,112789,165,2018-05-07 00:39:00.000,Product Return
C0000506089,112904,122,2018-04-14 22:43:00.000,Complaint Call
C0000506090,112904,147,2018-04-20 15:00:00.000,Product Return
C0000506091,113002,155,2018-04-26 12:24:00.000,Complaint Call
C0000506092,113002,158,2018-04-30 14:24:00.000,Complaint Call
C0000506093,113063,177,2018-04-12 18:35:00.000,Complaint Call
C0000506094,113063,103,2018-04-12 18:39:00.000,Product Return
C0000506095,113064,135,2018-04-01 11:53:00.000,Complaint Call
C0000506096,113077,161,2018-04-14 06:13:00.000,Return Policy Inquiry
C0000506097,113077,192,2018-04-14 06:20:00.000,Complaint Call
C0000506098,113095,139,2018-04-16 12:18:00.000,Complaint Call
C0000506099,113095,121,2018-04-17 18:29:00.000,Product Return
C0000506100,113154,190,2018-04-11 11:21:00.000,Complaint Call
C0000506101,113169,165,2018-04-11 11:55:00.000,Complaint Call
C0000506102,113173,105,2018-04-20 01:25:00.000,Product Return
C0000506103,113207,151,2018-04-03 22:17:00.000,Complaint Call
C0000506104,113207,127,2018-04-07 20:20:00.000,Product Return
C0000506105,113221,147,2018-05-04 23:14:00.000,Product Return
C0000506106,113250,148,2018-04-04 03:46:00.000,Product Return
C0000506107,113283,119,2018-03-30 14:42:00.000,Complaint Call
C0000506108,113288,180,2018-04-17 05:53:00.000,Return Policy Inquiry
C0000506109,113288,125,2018-04-18 11:53:00.000,Complaint Call
C0000506110,113354,153,2018-03-23 00:58:00.000,Complaint Call
C0000506111,113354,166,2018-03-24 07:07:00.000,Product Return
C0000506112,113382,130,2018-04-09 02:44:00.000,Complaint Call
C0000506113,113382,118,2018-04-10 10:46:00.000,Product Return
C0000506114,113387,112,2018-04-19 22:46:00.000,Complaint Call
C0000506115,113408,113,2018-03-14 10:43:00.000,Complaint Call
C0000506116,113435,108,2018-04-10 12:29:00.000,Complaint Call
C0000506117,113435,153,2018-04-17 09:59:00.000,Product Return
C0000506118,113448,187,2018-04-07 19:05:00.000,Complaint Call
C0000506119,113448,120,2018-04-13 10:23:00.000,Product Return
C0000506120,113515,132,2018-05-07 05:05:00.000,Complaint Call
C0000506121,113515,113,2018-05-08 16:06:00.000,Return Policy Inquiry
C0000506122,113515,198,2018-05-10 01:02:00.000,Product Return
C0000506123,113599,156,2018-04-05 08:49:00.000,Return Policy Inquiry
C0000506124,113599,100,2018-04-05 08:59:00.000,Complaint Call
C0000506125,113599,179,2018-04-06 19:36:00.000,Product Return
C0000506126,113645,130,2018-03-24 05:34:00.000,Complaint Call
C0000506127,113651,148,2018-04-05 19:39:00.000,Product Return
C0000506128,113666,107,2018-03-21 01:24:00.000,Complaint Call
C0000506129,113666,186,2018-03-23 20:34:00.000,Product Return
C0000506130,113745,114,2018-05-05 09:19:00.000,Complaint Call
C0000506131,113745,189,2018-05-08 01:41:00.000,Product Return
C0000506132,113775,196,2018-04-14 23:21:00.000,Complaint Call
C0000506133,113789,166,2018-05-14 13:57:00.000,Complaint Call
C0000506134,113809,117,2018-05-04 02:26:00.000,Complaint Call
C0000506135,113809,121,2018-05-08 14:19:00.000,Product Return
C0000506136,113814,155,2018-04-21 13:54:00.000,Return Policy Inquiry
C0000506137,113814,145,2018-04-21 13:58:00.000,Complaint Call
C0000506138,113817,124,2018-03-25 18:45:00.000,Return Policy Inquiry
C0000506139,113817,112,2018-03-27 04:31:00.000,Complaint Call
C0000506140,113817,179,2018-03-28 19:03:00.000,Product Return
C0000506141,113889,107,2018-04-13 22:27:00.000,Product Return
C0000506142,113935,167,2018-04-14 03:30:00.000,Product Return
C0000506143,113983,155,2018-04-14 13:18:00.000,Complaint Call
C0000506144,113983,145,2018-04-15 19:29:00.000,Product Return
C0000506145,114005,190,2018-04-22 06:40:00.000,Complaint Call
C0000506146,114020,110,2018-03-23 00:52:00.000,Complaint Call
C0000506147,114020,200,2018-03-26 20:58:00.000,Complaint Call
C0000506148,114020,116,2018-03-28 05:00:00.000,Product Return
C0000506149,114027,116,2018-04-04 14:10:00.000,Complaint Call
C0000506150,114036,111,2018-03-15 01:24:00.000,Product Return
C0000506151,114040,111,2018-04-16 09:52:00.000,Complaint Call
C0000506152,114066,134,2018-04-17 05:17:00.000,Complaint Call
C0000506153,114101,165,2018-03-31 16:26:00.000,Complaint Call
C0000506154,114156,171,2018-05-07 12:00:00.000,Product Return
C0000506155,114165,180,2018-05-10 21:36:00.000,Complaint Call
C0000506156,114209,176,2018-03-16 13:29:00.000,Return Policy Inquiry
C0000506157,114209,122,2018-03-16 13:37:00.000,Complaint Call
C0000506158,114257,185,2018-05-08 20:29:00.000,Return Policy Inquiry
C0000506159,114257,152,2018-05-13 12:01:00.000,Complaint Call
C0000506160,114340,175,2018-04-20 21:36:00.000,Complaint Call
C0000506161,114343,104,2018-04-08 05:31:00.000,Complaint Call
C0000506162,114343,117,2018-04-15 15:17:00.000,Product Return
C0000506163,114344,127,2018-03-20 14:22:00.000,Complaint Call
C0000506164,114357,176,2018-04-14 05:53:00.000,Complaint Call
C0000506165,114357,136,2018-04-15 06:41:00.000,Product Return
C0000506166,114415,172,2018-03-15 20:53:00.000,Complaint Call
C0000506167,114441,108,2018-03-24 05:27:00.000,Return Policy Inquiry
C0000506168,114441,167,2018-03-24 05:37:00.000,Complaint Call
C0000506169,114441,169,2018-03-28 15:43:00.000,Complaint Call
C0000506170,114441,149,2018-03-28 16:01:00.000,Product Return
C0000506171,114445,165,2018-05-04 09:46:00.000,Product Return
C0000506172,114465,146,2018-04-20 20:32:00.000,Complaint Call
C0000506173,114487,193,2018-03-24 13:47:00.000,Product Return
C0000506174,114519,170,2018-04-03 18:10:00.000,Product Return
C0000506175,114528,164,2018-05-11 17:06:00.000,Complaint Call
C0000506176,114528,108,2018-05-12 21:51:00.000,Product Return
C0000506177,114541,134,2018-03-21 12:12:00.000,Complaint Call
C0000506178,114541,193,2018-03-26 17:11:00.000,Product Return
C0000506179,114545,172,2018-04-08 01:13:00.000,Complaint Call
C0000506180,114545,172,2018-04-09 16:43:00.000,Product Return
C0000506181,114567,173,2018-04-05 23:24:00.000,Complaint Call
C0000506182,114601,137,2018-04-16 21:37:00.000,Product Return
C0000506183,114628,118,2018-05-08 21:42:00.000,Complaint Call
C0000506184,114628,147,2018-05-13 05:14:00.000,Product Return
C0000506185,114658,192,2018-04-08 11:51:00.000,Return Policy Inquiry
C0000506186,114658,107,2018-04-08 11:54:00.000,Complaint Call
C0000506187,114693,152,2018-04-10 18:05:00.000,Return Policy Inquiry
C0000506188,114693,135,2018-04-10 18:09:00.000,Complaint Call
C0000506189,114693,171,2018-04-12 04:06:00.000,Product Return
C0000506190,114733,177,2018-03-19 12:53:00.000,Complaint Call
C0000506191,114733,151,2018-03-22 02:40:00.000,Product Return
C0000506192,114765,156,2018-05-11 22:44:00.000,Complaint Call
C0000506193,114783,142,2018-04-19 20:49:00.000,Complaint Call
C0000506194,114783,119,2018-04-21 08:01:00.000,Product Return
C0000506195,114836,173,2018-03-24 21:01:00.000,Product Return
C0000506196,114875,153,2018-03-31 22:50:00.000,Complaint Call
C0000506197,114875,111,2018-03-31 22:53:00.000,Product Return
C0000506198,114891,190,2018-05-10 09:46:00.000,Complaint Call
C0000506199,114892,133,2018-04-12 12:57:00.000,Return Policy Inquiry
C0000506200,114892,119,2018-04-13 20:18:00.000,Complaint Call
C0000506201,114900,143,2018-04-29 10:05:00.000,Return Policy Inquiry
C0000506202,114900,106,2018-04-30 20:07:00.000,Product Return
C0000506203,114905,166,2018-05-03 02:54:00.000,Complaint Call
C0000506204,114913,172,2018-05-05 02:12:00.000,Complaint Call
C0000506205,114913,153,2018-05-05 02:18:00.000,Product Return
C0000506206,114976,162,2018-04-27 15:14:00.000,Return Policy Inquiry
C0000506207,115006,134,2018-04-25 09:18:00.000,Complaint Call
C0000506208,115009,129,2018-04-26 05:14:00.000,Complaint Call
C0000506209,115057,170,2018-04-10 16:37:00.000,Complaint Call
C0000506210,115150,189,2018-05-07 02:40:00.000,Product Return
C0000506211,115166,191,2018-04-29 09:05:00.000,Complaint Call
C0000506212,115288,155,2018-03-26 01:42:00.000,Product Return
C0000506213,115316,191,2018-05-14 08:51:00.000,Complaint Call
C0000506214,115316,186,2018-05-15 14:00:00.000,Product Return
C0000506215,115323,130,2018-04-10 05:18:00.000,Complaint Call
C0000506216,115323,194,2018-04-12 12:10:00.000,Product Return
C0000506217,115371,175,2018-04-12 21:18:00.000,Complaint Call
C0000506218,115371,198,2018-04-14 03:24:00.000,Return Policy Inquiry
C0000506219,115371,121,2018-04-15 15:45:00.000,Product Return
C0000506220,115380,180,2018-04-01 11:54:00.000,Complaint Call
C0000506221,115380,132,2018-04-03 01:55:00.000,Product Return
C0000506222,115389,168,2018-05-13 16:15:00.000,Complaint Call
C0000506223,115389,192,2018-05-15 01:11:00.000,Product Return
C0000506224,115414,149,2018-05-09 06:38:00.000,Product Return
C0000506225,115418,164,2018-03-21 01:43:00.000,Complaint Call
C0000506226,115488,174,2018-04-08 10:06:00.000,Complaint Call
C0000506227,115522,164,2018-05-03 23:57:00.000,Complaint Call
C0000506228,115522,179,2018-05-05 06:14:00.000,Product Return
C0000506229,115567,107,2018-05-06 14:07:00.000,Complaint Call
C0000506230,115577,153,2018-04-19 00:24:00.000,Product Return
C0000506231,115636,170,2018-03-25 05:58:00.000,Complaint Call
C0000506232,115636,126,2018-03-25 06:04:00.000,Product Return
C0000506233,115647,143,2018-04-21 02:18:00.000,Return Policy Inquiry
C0000506234,115675,149,2018-03-31 21:43:00.000,Complaint Call
C0000506235,115710,111,2018-05-04 19:05:00.000,Complaint Call
C0000506236,115805,136,2018-03-18 14:18:00.000,Complaint Call
C0000506237,115805,174,2018-03-18 14:21:00.000,Return Policy Inquiry
C0000506238,115859,150,2018-05-01 22:14:00.000,Complaint Call
C0000506239,115859,144,2018-05-04 16:36:00.000,Return Policy Inquiry
C0000506240,115911,161,2018-04-04 06:27:00.000,Return Policy Inquiry
C0000506241,115911,167,2018-04-05 06:35:00.000,Complaint Call
C0000506242,115911,174,2018-04-07 19:14:00.000,Product Return
C0000506243,115926,161,2018-04-17 08:25:00.000,Return Policy Inquiry
C0000506244,115926,159,2018-04-17 08:28:00.000,Complaint Call
C0000506245,115941,191,2018-03-27 20:29:00.000,Complaint Call
C0000506246,115950,134,2018-04-19 23:12:00.000,Complaint Call
C0000506247,115950,174,2018-04-20 23:41:00.000,Return Policy Inquiry
C0000506248,115950,112,2018-04-23 23:31:00.000,Product Return
C0000506249,115976,155,2018-05-10 11:48:00.000,Complaint Call
C0000506250,115988,133,2018-03-31 20:45:00.000,Product Return
C0000506251,116020,161,2018-03-15 15:30:00.000,Return Policy Inquiry
C0000506252,116020,184,2018-03-16 20:26:00.000,Complaint Call
C0000506253,116034,111,2018-04-03 07:33:00.000,Product Return
C0000506254,116042,136,2018-04-28 23:58:00.000,Product Return
C0000506255,116044,147,2018-03-21 03:11:00.000,Product Return
C0000506256,116105,186,2018-03-17 00:09:00.000,Complaint Call
C0000506257,116105,128,2018-03-17 00:12:00.000,Return Policy Inquiry
C0000506258,116109,182,2018-04-14 18:38:00.000,Return Policy Inquiry
C0000506259,116109,126,2018-04-14 18:46:00.000,Complaint Call
C0000506260,116109,131,2018-04-16 05:00:00.000,Product Return
C0000506261,116144,184,2018-04-16 22:12:00.000,Complaint Call
C0000506262,116148,146,2018-05-01 04:06:00.000,Complaint Call
C0000506263,116148,198,2018-05-01 04:09:00.000,Product Return
C0000506264,116166,186,2018-04-02 01:46:00.000,Complaint Call
C0000506265,116166,179,2018-04-03 08:41:00.000,Product Return
C0000506266,116217,159,2018-05-13 22:47:00.000,Complaint Call
C0000506267,116264,167,2018-03-26 05:48:00.000,Complaint Call
C0000506268,116264,147,2018-03-30 10:55:00.000,Complaint Call
C0000506269,116327,185,2018-03-25 19:28:00.000,Complaint Call
C0000506270,116377,198,2018-05-11 09:15:00.000,Complaint Call
C0000506271,116378,172,2018-04-10 23:39:00.000,Complaint Call
C0000506272,116378,139,2018-04-13 11:58:00.000,Product Return
C0000506273,116408,150,2018-03-28 05:28:00.000,Complaint Call
C0000506274,116408,191,2018-04-01 04:12:00.000,Complaint Call
C0000506275,116412,113,2018-04-22 10:39:00.000,Complaint Call
C0000506276,116419,104,2018-03-30 17:56:00.000,Product Return
C0000506277,116433,141,2018-04-22 11:20:00.000,Complaint Call
C0000506278,116441,179,2018-04-07 12:01:00.000,Complaint Call
C0000506279,116511,178,2018-05-01 19:27:00.000,Product Return
C0000506280,116603,155,2018-04-22 18:06:00.000,Product Return
C0000506281,116768,109,2018-04-06 01:40:00.000,Complaint Call
C0000506282,116768,132,2018-04-07 12:54:00.000,Return Policy Inquiry
C0000506283,116768,112,2018-04-08 22:47:00.000,Product Return
C0000506284,116780,119,2018-05-03 11:21:00.000,Return Policy Inquiry
C0000506285,116780,178,2018-05-03 11:21:00.000,Complaint Call
C0000506286,116781,173,2018-04-11 09:47:00.000,Product Return
C0000506287,116785,181,2018-04-01 23:17:00.000,Product Return
C0000506288,116813,176,2018-04-07 15:02:00.000,Complaint Call
C0000506289,116825,135,2018-04-23 09:32:00.000,Complaint Call
C0000506290,116832,174,2018-05-05 18:56:00.000,Product Return
C0000506291,116895,138,2018-05-11 22:55:00.000,Complaint Call
C0000506292,116905,143,2018-04-21 22:54:00.000,Complaint Call
C0000506293,116913,117,2018-05-06 02:26:00.000,Complaint Call
C0000506294,116913,144,2018-05-08 12:07:00.000,Return Policy Inquiry
C0000506295,116913,108,2018-05-10 01:13:00.000,Product Return
C0000506296,116921,172,2018-05-13 17:22:00.000,Product Return
C0000506297,116954,108,2018-03-26 12:46:00.000,Complaint Call
C0000506298,116954,140,2018-03-26 12:54:00.000,Product Return
C0000506299,117018,187,2018-03-27 10:55:00.000,Complaint Call
C0000506300,117060,139,2018-04-16 00:37:00.000,Complaint Call
C0000506301,117060,137,2018-04-18 09:09:00.000,Product Return
C0000506302,117069,129,2018-05-16 18:40:00.000,Product Return
C0000506303,117072,119,2018-04-29 12:12:00.000,Complaint Call
C0000506304,117128,170,2018-05-01 11:42:00.000,Complaint Call
C0000506305,117152,192,2018-04-19 08:33:00.000,Complaint Call
C0000506306,117246,132,2018-04-15 04:57:00.000,Complaint Call
C0000506307,117246,168,2018-04-16 11:00:00.000,Return Policy Inquiry
C0000506308,117289,145,2018-03-25 03:33:00.000,Complaint Call
C0000506309,117289,154,2018-03-26 18:15:00.000,Product Return
C0000506310,117349,181,2018-04-17 19:31:00.000,Complaint Call
C0000506311,117378,127,2018-05-04 11:22:00.000,Complaint Call
C0000506312,117387,171,2018-04-25 07:18:00.000,Complaint Call
C0000506313,117387,157,2018-04-30 19:46:00.000,Product Return
C0000506314,117424,174,2018-03-28 07:57:00.000,Complaint Call
C0000506315,117437,179,2018-03-15 00:39:00.000,Complaint Call
C0000506316,117441,107,2018-04-11 12:02:00.000,Complaint Call
C0000506317,117441,135,2018-04-12 15:12:00.000,Product Return
C0000506318,117521,106,2018-05-06 12:28:00.000,Product Return
C0000506319,117551,145,2018-05-07 05:02:00.000,Complaint Call
C0000506320,117569,121,2018-03-26 04:22:00.000,Complaint Call
C0000506321,117578,101,2018-04-26 05:15:00.000,Complaint Call
C0000506322,117594,143,2018-03-20 08:56:00.000,Complaint Call
C0000506323,117594,192,2018-03-21 17:26:00.000,Return Policy Inquiry
C0000506324,117594,155,2018-03-23 09:01:00.000,Complaint Call
C0000506325,117603,132,2018-04-14 20:30:00.000,Complaint Call
C0000506326,117665,118,2018-03-17 06:56:00.000,Complaint Call
C0000506327,117665,122,2018-03-20 05:26:00.000,Product Return
C0000506328,117809,130,2018-04-18 22:54:00.000,Complaint Call
C0000506329,117823,131,2018-04-07 03:11:00.000,Product Return
C0000506330,117836,106,2018-04-25 00:32:00.000,Complaint Call
C0000506331,117977,110,2018-04-15 12:13:00.000,Product Return
C0000506332,117995,142,2018-05-05 01:44:00.000,Complaint Call
C0000506333,118050,177,2018-04-26 21:57:00.000,Product Return
C0000506334,118087,190,2018-04-07 11:52:00.000,Complaint Call
C0000506335,118126,192,2018-04-14 09:40:00.000,Return Policy Inquiry
C0000506336,118126,183,2018-04-15 17:08:00.000,Complaint Call
C0000506337,118166,157,2018-03-23 10:03:00.000,Complaint Call
C0000506338,118166,168,2018-03-24 16:32:00.000,Product Return
C0000506339,118209,199,2018-04-22 09:43:00.000,Complaint Call
C0000506340,118211,136,2018-05-12 11:51:00.000,Return Policy Inquiry
C0000506341,118211,182,2018-05-13 13:27:00.000,Complaint Call
C0000506342,118211,106,2018-05-16 16:03:00.000,Complaint Call
C0000506343,118211,156,2018-05-18 06:50:00.000,Product Return
C0000506344,118218,197,2018-04-11 08:52:00.000,Return Policy Inquiry
C0000506345,118218,200,2018-04-12 17:25:00.000,Complaint Call
C0000506346,118218,115,2018-04-13 18:25:00.000,Product Return
C0000506347,118299,133,2018-04-02 05:00:00.000,Return Policy Inquiry
C0000506348,118299,179,2018-04-03 08:33:00.000,Complaint Call
C0000506349,118306,194,2018-05-14 21:18:00.000,Return Policy Inquiry
C0000506350,118336,106,2018-03-18 02:25:00.000,Complaint Call
C0000506351,118375,148,2018-05-02 14:58:00.000,Complaint Call
C0000506352,118438,162,2018-05-07 19:12:00.000,Product Return
C0000506353,118471,164,2018-04-25 05:58:00.000,Complaint Call
C0000506354,118471,132,2018-04-27 14:00:00.000,Product Return
C0000506355,118527,108,2018-04-15 09:20:00.000,Complaint Call
C0000506356,118527,122,2018-04-17 16:39:00.000,Product Return
C0000506357,118621,177,2018-05-01 09:43:00.000,Complaint Call
C0000506358,118656,142,2018-03-25 01:27:00.000,Complaint Call
C0000506359,118656,145,2018-03-25 01:28:00.000,Return Policy Inquiry
C0000506360,118656,110,2018-03-25 01:38:00.000,Product Return
C0000506361,118667,191,2018-04-14 09:02:00.000,Complaint Call
C0000506362,118667,197,2018-04-15 11:08:00.000,Product Return
C0000506363,118676,163,2018-03-23 18:25:00.000,Return Policy Inquiry
C0000506364,118676,126,2018-03-23 18:35:00.000,Complaint Call
C0000506365,118676,102,2018-03-27 09:24:00.000,Complaint Call
C0000506366,118753,184,2018-04-05 06:32:00.000,Product Return
C0000506367,118784,141,2018-04-10 14:40:00.000,Complaint Call
C0000506368,118842,168,2018-03-21 17:31:00.000,Return Policy Inquiry
C0000506369,118842,168,2018-03-21 17:35:00.000,Complaint Call
C0000506370,118886,108,2018-03-11 22:49:00.000,Complaint Call
C0000506371,118912,102,2018-04-24 17:23:00.000,Complaint Call
C0000506372,118912,122,2018-04-26 01:34:00.000,Product Return
C0000506373,118925,113,2018-05-02 16:57:00.000,Product Return
C0000506374,118954,138,2018-03-18 18:07:00.000,Complaint Call
C0000506375,118961,125,2018-04-09 11:01:00.000,Complaint Call
C0000506376,118961,117,2018-04-12 12:50:00.000,Complaint Call
C0000506377,118967,112,2018-03-23 11:49:00.000,Return Policy Inquiry
C0000506378,119007,164,2018-05-13 07:52:00.000,Complaint Call
C0000506379,119007,139,2018-05-18 08:00:00.000,Product Return
C0000506380,119037,191,2018-04-08 19:30:00.000,Complaint Call
C0000506381,119037,108,2018-04-15 19:56:00.000,Product Return
C0000506382,119080,161,2018-04-05 11:59:00.000,Product Return
C0000506383,119129,156,2018-03-28 06:23:00.000,Complaint Call
C0000506384,119129,104,2018-03-29 12:53:00.000,Product Return
C0000506385,119159,182,2018-04-06 05:46:00.000,Complaint Call
C0000506386,119253,117,2018-05-01 08:58:00.000,Return Policy Inquiry
C0000506387,119253,172,2018-05-01 09:08:00.000,Product Return
C0000506388,119276,172,2018-04-20 07:03:00.000,Complaint Call
C0000506389,119353,163,2018-05-04 03:31:00.000,Complaint Call
C0000506390,119353,167,2018-05-05 06:23:00.000,Return Policy Inquiry
C0000506391,119353,179,2018-05-13 22:18:00.000,Product Return
C0000506392,119541,110,2018-04-19 18:13:00.000,Complaint Call
C0000506393,119587,182,2018-04-25 01:48:00.000,Complaint Call
C0000506394,119587,199,2018-04-26 03:22:00.000,Return Policy Inquiry
C0000506395,119654,194,2018-04-22 11:55:00.000,Product Return
C0000506396,119658,144,2018-03-14 15:02:00.000,Complaint Call
C0000506397,119735,139,2018-03-28 03:36:00.000,Complaint Call
C0000506398,119735,176,2018-03-28 03:40:00.000,Return Policy Inquiry
C0000506399,119736,144,2018-05-13 10:26:00.000,Return Policy Inquiry
C0000506400,119736,105,2018-05-13 10:30:00.000,Complaint Call
C0000506401,119736,125,2018-05-15 14:28:00.000,Product Return
C0000506402,119765,112,2018-04-02 10:23:00.000,Product Return
C0000506403,119775,107,2018-04-27 18:07:00.000,Complaint Call
C0000506404,119775,174,2018-05-06 00:35:00.000,Complaint Call
C0000506405,119798,128,2018-03-30 00:04:00.000,Complaint Call
C0000506406,119828,107,2018-03-25 19:26:00.000,Complaint Call
C0000506407,119828,174,2018-03-25 19:33:00.000,Return Policy Inquiry
C0000506408,119828,178,2018-03-30 23:20:00.000,Product Return
C0000506409,119864,163,2018-04-05 00:32:00.000,Complaint Call
C0000506410,119866,140,2018-05-11 07:18:00.000,Return Policy Inquiry
C0000506411,119866,195,2018-05-11 07:24:00.000,Product Return
C0000506412,119867,162,2018-04-20 03:41:00.000,Complaint Call
C0000506413,119906,137,2018-04-16 04:55:00.000,Return Policy Inquiry
C0000506414,119906,110,2018-04-17 07:03:00.000,Complaint Call
C0000506415,119906,135,2018-04-19 11:48:00.000,Product Return
C0000506416,119957,178,2018-03-31 16:55:00.000,Product Return
C0000506417,119976,188,2018-04-22 04:12:00.000,Complaint Call
C0000506418,120014,108,2018-04-25 20:35:00.000,Product Return
C0000506419,120047,102,2018-05-08 07:21:00.000,Product Return
C0000506420,120143,172,2018-04-25 13:24:00.000,Complaint Call
C0000506421,120156,162,2018-03-17 00:49:00.000,Complaint Call
C0000506422,120167,146,2018-04-14 21:12:00.000,Return Policy Inquiry
C0000506423,120167,105,2018-04-16 11:07:00.000,Complaint Call
C0000506424,120257,151,2018-04-07 04:00:00.000,Complaint Call
C0000506425,120403,141,2018-04-30 09:32:00.000,Complaint Call
C0000506426,120438,150,2018-04-30 13:25:00.000,Complaint Call
C0000506427,120449,182,2018-03-23 19:29:00.000,Complaint Call
C0000506428,120449,184,2018-03-23 19:35:00.000,Return Policy Inquiry
C0000506429,120463,140,2018-05-07 01:48:00.000,Complaint Call
C0000506430,120463,121,2018-05-10 23:28:00.000,Product Return
C0000506431,120467,169,2018-03-18 06:15:00.000,Complaint Call
C0000506432,120469,156,2018-05-06 19:19:00.000,Complaint Call
C0000506433,120478,184,2018-05-03 01:46:00.000,Complaint Call
C0000506434,120478,177,2018-05-07 01:58:00.000,Product Return
C0000506435,120501,136,2018-05-05 12:24:00.000,Return Policy Inquiry
C0000506436,120503,147,2018-04-09 09:08:00.000,Complaint Call
C0000506437,120522,193,2018-04-21 09:36:00.000,Complaint Call
C0000506438,120540,107,2018-04-16 16:47:00.000,Complaint Call
C0000506439,120549,121,2018-05-05 07:00:00.000,Product Return
C0000506440,120559,197,2018-04-29 04:23:00.000,Return Policy Inquiry
C0000506441,120559,182,2018-04-29 04:28:00.000,Complaint Call
C0000506442,120575,126,2018-03-17 22:44:00.000,Complaint Call
C0000506443,120654,156,2018-03-26 13:12:00.000,Complaint Call
C0000506444,120656,144,2018-04-17 00:25:00.000,Complaint Call
C0000506445,120666,185,2018-04-14 02:05:00.000,Complaint Call
C0000506446,120671,172,2018-05-11 12:38:00.000,Complaint Call
C0000506447,120671,160,2018-05-15 14:19:00.000,Product Return
C0000506448,120677,176,2018-04-07 10:15:00.000,Complaint Call
C0000506449,120737,150,2018-03-31 23:11:00.000,Product Return
C0000506450,120748,152,2018-04-26 21:47:00.000,Return Policy Inquiry
C0000506451,120748,163,2018-04-28 01:13:00.000,Complaint Call
C0000506452,120751,125,2018-04-12 06:50:00.000,Complaint Call
C0000506453,120893,141,2018-04-26 00:43:00.000,Complaint Call
C0000506454,120893,187,2018-04-26 00:47:00.000,Product Return
C0000506455,120931,164,2018-03-13 03:41:00.000,Complaint Call
C0000506456,120931,186,2018-03-17 07:50:00.000,Complaint Call
C0000506457,120931,190,2018-03-17 07:56:00.000,Product Return
C0000506458,120933,126,2018-05-09 20:37:00.000,Complaint Call
C0000506459,120949,194,2018-05-01 07:20:00.000,Complaint Call
C0000506460,120949,145,2018-05-09 17:42:00.000,Product Return
C0000506461,120975,186,2018-04-21 08:50:00.000,Return Policy Inquiry
C0000506462,120975,125,2018-04-24 13:03:00.000,Complaint Call
C0000506463,121006,143,2018-03-19 00:46:00.000,Complaint Call
C0000506464,121051,165,2018-04-15 16:24:00.000,Complaint Call
C0000506465,121064,179,2018-03-31 15:12:00.000,Return Policy Inquiry
C0000506466,121064,161,2018-03-31 15:18:00.000,Complaint Call
C0000506467,121066,189,2018-04-07 13:54:00.000,Complaint Call
C0000506468,121069,181,2018-03-20 20:14:00.000,Complaint Call
C0000506469,121069,181,2018-03-20 20:16:00.000,Return Policy Inquiry
C0000506470,121073,156,2018-04-24 17:46:00.000,Return Policy Inquiry
C0000506471,121073,196,2018-04-24 17:47:00.000,Complaint Call
C0000506472,121153,147,2018-04-10 01:19:00.000,Complaint Call
C0000506473,121153,190,2018-04-11 15:24:00.000,Product Return
C0000506474,121181,182,2018-04-23 09:21:00.000,Complaint Call
C0000506475,121181,112,2018-04-25 00:04:00.000,Product Return
C0000506476,121203,118,2018-04-28 20:35:00.000,Complaint Call
C0000506477,121203,116,2018-05-03 02:41:00.000,Product Return
C0000506478,121211,140,2018-03-16 20:44:00.000,Product Return
C0000506479,121216,132,2018-05-12 01:22:00.000,Complaint Call
C0000506480,121420,120,2018-04-04 11:06:00.000,Complaint Call
C0000506481,121420,162,2018-04-05 17:17:00.000,Product Return
C0000506482,121434,178,2018-03-24 08:33:00.000,Complaint Call
C0000506483,121446,171,2018-04-28 09:27:00.000,Product Return
C0000506484,121462,109,2018-03-17 18:44:00.000,Complaint Call
C0000506485,121474,190,2018-03-18 01:23:00.000,Product Return
C0000506486,121495,197,2018-04-26 03:39:00.000,Complaint Call
C0000506487,121523,134,2018-04-05 16:29:00.000,Complaint Call
C0000506488,121569,146,2018-03-27 07:56:00.000,Complaint Call
C0000506489,121576,175,2018-03-30 09:24:00.000,Complaint Call
C0000506490,121576,145,2018-03-31 15:32:00.000,Product Return
C0000506491,121621,132,2018-05-02 21:50:00.000,Product Return
C0000506492,121657,126,2018-05-11 20:31:00.000,Complaint Call
C0000506493,121657,134,2018-05-12 21:12:00.000,Product Return
C0000506494,121663,109,2018-04-26 22:37:00.000,Return Policy Inquiry
C0000506495,121688,172,2018-03-20 01:16:00.000,Complaint Call
C0000506496,121688,140,2018-03-22 18:04:00.000,Return Policy Inquiry
C0000506497,121691,141,2018-04-20 03:26:00.000,Return Policy Inquiry
C0000506498,121691,161,2018-04-21 17:12:00.000,Complaint Call
C0000506499,121691,189,2018-04-21 17:18:00.000,Product Return
