"TD_TIMECODE","CUSTOMER_ID","SERVER_ID","PAGE","BROWSE_ID"
"2018-04-11 15:24:00.000000",57113,"EA59","Purchase","W0000206127"
"2018-04-11 15:24:00.000000",89133,"JM76","Product Return","W0000206128"
"2018-04-11 15:49:00.000000",116878,"JM76","Product Return","W0000206129"
"2018-04-11 16:37:00.000000",54997,"CV186","Product Browsing","W0000206134"
"2018-04-11 16:37:00.000000",22977,"ZG67","Product Browsing","W0000206133"
"2018-04-11 16:37:00.000000",87017,"ZG67","Product Browsing","W0000206135"
"2018-04-11 16:55:00.000000",183077,"EA59","Web Chat","W0000206141"
"2018-04-11 16:55:00.000000",119037,"OL162","Web Chat","W0000206140"
"2018-04-11 17:16:00.000000",125686,"VP10","Web Chat","W0000206147"
"2018-04-11 17:16:00.000000",61646,"ZG67","Web Chat","W0000206145"
"2018-04-11 17:16:00.000000",29626,"JM76","Web Chat","W0000206144"
"2018-04-11 17:16:00.000000",93666,"OL162","Web Chat","W0000206146"
"2018-04-11 17:18:00.000000",61646,"ZG67","Service Inquiry","W0000206149"
"2018-04-11 17:18:00.000000",29626,"JM76","Service Inquiry","W0000206148"
"2018-04-11 17:18:00.000000",125686,"VP10","Online Feedback","W0000206151"
"2018-04-11 17:18:00.000000",93666,"OL162","Online Feedback","W0000206150"
"2018-04-11 17:26:00.000000",29626,"JM76","Product Browsing","W0000206152"
"2018-04-11 17:26:00.000000",61646,"ZG67","Product Browsing","W0000206153"
"2018-04-11 17:26:00.000000",157706,"ZG67","Product Browsing","W0000206156"
"2018-04-11 17:26:00.000000",125686,"VP10","Product Browsing","W0000206155"
"2018-04-11 17:26:00.000000",93666,"OL162","Product Browsing","W0000206154"
"2018-04-11 17:27:00.000000",45441,"OL162","Service Inquiry","W0000206157"
"2018-04-11 17:54:00.000000",39658,"OL162","Service Inquiry","W0000206160"
"2018-04-11 18:37:00.000000",115057,"EA59","Web Chat","W0000206165"
"2018-04-11 18:37:00.000000",18997,"ZG67","Web Chat","W0000206163"
"2018-04-11 18:37:00.000000",51017,"ZG67","Web Chat","W0000206164"
"2018-04-11 18:37:00.000000",1100076,"ZG67","Web Chat","W0000206166"
"2018-04-11 18:40:00.000000",18997,"ZG67","Product Browsing","W0000206167"
"2018-04-11 18:40:00.000000",51017,"ZG67","Product Browsing","W0000206168"
"2018-04-11 18:40:00.000000",1100076,"ZG67","Product Browsing","W0000206171"
"2018-04-11 18:40:00.000000",179097,"CV186","Product Browsing","W0000206170"
"2018-04-11 18:46:00.000000",115057,"EA59","Return Policy Inquiry","W0000206172"
"2018-04-11 18:57:00.000000",115057,"EA59","Product Return","W0000206173"
"2018-04-11 19:34:00.000000",96909,"EA59","Product Return","W0000206175"
"2018-04-11 20:42:00.000000",86764,"EA59","Online Feedback","W0000206177"
"2018-04-11 20:42:00.000000",118784,"OL162","Online Feedback","W0000206178"
"2018-04-11 20:42:00.000000",54744,"ZG67","Service Inquiry","W0000206176"
"2018-04-11 20:42:00.000000",150804,"ZG67","Online Feedback","W0000206179"
"2018-04-11 20:42:00.000000",244815,"JM76","Online Feedback","W0000206180"
"2018-04-11 20:45:00.000000",22724,"VP10","Web Chat","W0000206181"
"2018-04-11 20:45:00.000000",54744,"ZG67","Web Chat","W0000206182"
"2018-04-11 20:46:00.000000",22724,"VP10","Product Browsing","W0000206185"
"2018-04-11 21:18:00.000000",93533,"OL162","Product Browsing","W0000206193"
"2018-04-11 21:18:00.000000",125553,"OL162","Product Browsing","W0000206194"
"2018-04-11 22:01:00.000000",99187,"JM76","Return Policy Inquiry","W0000206196"
"2018-04-11 22:33:00.000000",41343,"ZG67","Product Browsing","W0000206198"
"2018-04-11 22:35:00.000000",41343,"ZG67","Service Inquiry","W0000206201"
"2018-04-12 00:30:00.000000",3191,"EA59","Service Inquiry","W0000206204"
"2018-04-12 00:30:00.000000",193311,"EA59","Online Feedback","W0000206208"
"2018-04-12 00:30:00.000000",225282,"EA59","Online Feedback","W0000206209"
"2018-04-12 00:30:00.000000",99251,"VP10","Online Feedback","W0000206206"
"2018-04-12 00:30:00.000000",67231,"ZG67","Online Feedback","W0000206205"
"2018-04-12 00:30:00.000000",131271,"ZG67","Online Feedback","W0000206207"
"2018-04-12 00:34:00.000000",67231,"ZG67","Return Policy Inquiry","W0000206210"
"2018-04-12 01:01:00.000000",10473,"JM76","Purchase","W0000206211"
"2018-04-12 02:11:00.000000",91309,"EA59","Web Chat","W0000206217"
"2018-04-12 02:11:00.000000",91309,"EA59","Online Feedback","W0000206218"
"2018-04-12 02:11:00.000000",123329,"EA59","Web Chat","W0000206219"
"2018-04-12 02:11:00.000000",123329,"EA59","Online Feedback","W0000206220"
"2018-04-12 02:21:00.000000",10145,"VP10","Purchase","W0000206221"
"2018-04-12 02:21:00.000000",74185,"VP10","Purchase","W0000206225"
"2018-04-12 03:12:00.000000",73372,"ZG67","Product Return","W0000206226"
"2018-04-12 03:59:00.000000",17388,"ZG67","Web Chat","W0000206227"
"2018-04-12 03:59:00.000000",113448,"ZG67","Web Chat","W0000206230"
"2018-04-12 04:06:00.000000",1100057,"OL162","Product Return","W0000206232"
"2018-04-12 04:08:00.000000",68936,"EA59","Product Return","W0000206234"
"2018-04-12 04:24:00.000000",76318,"ZG67","Product Browsing","W0000206239"
"2018-04-12 04:24:00.000000",108338,"ZG67","Product Browsing","W0000206240"
"2018-04-12 04:24:00.000000",202398,"ZG67","Product Browsing","W0000206241"
"2018-04-12 04:35:00.000000",91146,"EA59","Product Browsing","W0000206244"
"2018-04-12 04:35:00.000000",59126,"VP10","Product Browsing","W0000206243"
"2018-04-12 04:35:00.000000",123166,"CV186","Product Browsing","W0000206245"
"2018-04-12 04:39:00.000000",97998,"OL162","Web Chat","W0000206249"
"2018-04-12 04:39:00.000000",1938,"JM76","Web Chat","W0000206247"
"2018-04-12 04:39:00.000000",224029,"ZG67","Web Chat","W0000206250"
"2018-04-12 04:39:00.000000",1100089,"ZG67","Web Chat","W0000206251"
"2018-04-12 04:58:00.000000",47659,"JM76","Web Chat","W0000206253"
"2018-04-12 05:09:00.000000",47124,"ZG67","Service Inquiry","W0000206257"
"2018-04-12 05:17:00.000000",64117,"ZG67","Return Policy Inquiry","W0000206259"
"2018-04-12 05:17:00.000000",1100083,"ZG67","Return Policy Inquiry","W0000206260"
"2018-04-12 05:21:00.000000",96137,"JM76","Web Chat","W0000206263"
"2018-04-12 05:52:00.000000",92903,"OL162","Product Browsing","W0000206268"
"2018-04-12 05:54:00.000000",90849,"OL162","Online Feedback","W0000206271"
"2018-04-12 05:54:00.000000",216929,"OL162","Online Feedback","W0000206275"
"2018-04-12 05:54:00.000000",186909,"ZG67","Online Feedback","W0000206274"
"2018-04-12 05:54:00.000000",26809,"EA59","Service Inquiry","W0000206270"
"2018-04-12 05:58:00.000000",28863,"VP10","Service Inquiry","W0000206276"
"2018-04-12 05:58:00.000000",60883,"CV186","Service Inquiry","W0000206277"
"2018-04-12 05:58:00.000000",124923,"CV186","Online Feedback","W0000206279"
"2018-04-12 06:07:00.000000",45030,"OL162","Product Browsing","W0000206282"
"2018-04-12 06:32:00.000000",13010,"EA59","Return Policy Inquiry","W0000206286"
"2018-04-12 06:32:00.000000",109070,"ZG67","Return Policy Inquiry","W0000206288"
"2018-04-12 07:43:00.000000",60237,"OL162","Web Chat","W0000206290"
"2018-04-12 07:47:00.000000",92257,"EA59","Online Feedback","W0000206294"
"2018-04-12 07:47:00.000000",124277,"JM76","Online Feedback","W0000206295"
"2018-04-12 09:38:00.000000",43308,"VP10","Product Browsing","W0000206299"
"2018-04-12 09:38:00.000000",107348,"ZG67","Product Browsing","W0000206301"
"2018-04-12 09:38:00.000000",201408,"ZG67","Product Browsing","W0000206303"
"2018-04-12 09:38:00.000000",233379,"EA59","Product Browsing","W0000206304"
"2018-04-12 09:38:00.000000",75328,"CV186","Product Browsing","W0000206300"
"2018-04-12 09:40:00.000000",107348,"ZG67","Web Chat","W0000206308"
"2018-04-12 09:40:00.000000",43308,"VP10","Web Chat","W0000206306"
"2018-04-12 09:40:00.000000",171388,"OL162","Web Chat","W0000206309"
"2018-04-12 09:40:00.000000",11288,"JM76","Web Chat","W0000206305"
"2018-04-12 09:46:00.000000",117943,"ZG67","Return Policy Inquiry","W0000206312"
"2018-04-12 09:47:00.000000",117943,"ZG67","Online Feedback","W0000206315"
"2018-04-12 09:47:00.000000",85923,"EA59","Online Feedback","W0000206314"
"2018-04-12 10:57:00.000000",26621,"CV186","Product Browsing","W0000206316"
"2018-04-12 10:57:00.000000",58641,"ZG67","Product Browsing","W0000206317"
"2018-04-12 10:57:00.000000",90661,"ZG67","Product Browsing","W0000206318"
"2018-04-12 10:57:00.000000",122681,"ZG67","Product Browsing","W0000206319"
"2018-04-12 10:57:00.000000",216741,"ZG67","Product Browsing","W0000206320"
"2018-04-12 11:02:00.000000",26621,"CV186","Purchase","W0000206321"
"2018-04-12 12:13:00.000000",44180,"VP10","Product Browsing","W0000206325"
"2018-04-12 12:17:00.000000",108220,"ZG67","Online Feedback","W0000206328"
"2018-04-12 12:17:00.000000",172260,"JM76","Online Feedback","W0000206329"
"2018-04-12 12:20:00.000000",74152,"EA59","Web Chat","W0000206332"
"2018-04-12 12:20:00.000000",200232,"EA59","Web Chat","W0000206334"
"2018-04-12 12:20:00.000000",42132,"OL162","Web Chat","W0000206331"
"2018-04-12 12:20:00.000000",106172,"OL162","Web Chat","W0000206333"
"2018-04-12 12:20:00.000000",10112,"VP10","Web Chat","W0000206330"
"2018-04-12 12:24:00.000000",74152,"EA59","Purchase","W0000206336"
"2018-04-12 12:57:00.000000",50852,"EA59","Return Policy Inquiry","W0000206343"
"2018-04-12 12:58:00.000000",18832,"VP10","Service Inquiry","W0000206344"
"2018-04-12 12:58:00.000000",1100055,"ZG67","Online Feedback","W0000206346"
"2018-04-12 13:09:00.000000",97544,"OL162","Web Chat","W0000206350"
"2018-04-12 13:09:00.000000",1484,"ZG67","Web Chat","W0000206347"
"2018-04-12 13:09:00.000000",33504,"ZG67","Web Chat","W0000206348"
"2018-04-12 13:09:00.000000",65524,"ZG67","Web Chat","W0000206349"
"2018-04-12 14:01:00.000000",29827,"EA59","Product Browsing","W0000206352"
"2018-04-12 14:01:00.000000",61847,"JM76","Product Browsing","W0000206353"
"2018-04-12 14:01:00.000000",125887,"JM76","Product Browsing","W0000206355"
"2018-04-12 14:07:00.000000",29827,"EA59","Web Chat","W0000206357"
"2018-04-12 14:09:00.000000",61847,"JM76","Return Policy Inquiry","W0000206363"
"2018-04-12 14:31:00.000000",17875,"OL162","Web Chat","W0000206366"
"2018-04-12 14:31:00.000000",49895,"OL162","Web Chat","W0000206367"
"2018-04-12 14:31:00.000000",113935,"ZG67","Web Chat","W0000206369"
"2018-04-12 14:31:00.000000",81915,"VP10","Web Chat","W0000206368"
"2018-04-12 14:32:00.000000",17875,"OL162","Product Browsing","W0000206370"
"2018-04-12 14:32:00.000000",49895,"OL162","Product Browsing","W0000206371"
"2018-04-12 14:32:00.000000",177975,"OL162","Product Browsing","W0000206374"
"2018-04-12 14:32:00.000000",113935,"ZG67","Product Browsing","W0000206373"
"2018-04-12 14:35:00.000000",18297,"EA59","Web Chat","W0000206375"
"2018-04-12 17:03:00.000000",47226,"EA59","Service Inquiry","W0000206380"
"2018-04-12 17:03:00.000000",175306,"JM76","Online Feedback","W0000206382"
"2018-04-12 17:11:00.000000",47226,"EA59","Return Policy Inquiry","W0000206383"
"2018-04-12 18:39:00.000000",81043,"EA59","Purchase","W0000206395"
"2018-04-12 19:04:00.000000",105096,"JM76","Online Feedback","W0000206397"
"2018-04-12 19:39:00.000000",33030,"ZG67","Product Browsing","W0000206402"
"2018-04-12 19:39:00.000000",65050,"ZG67","Product Browsing","W0000206403"
"2018-04-12 19:39:00.000000",1100035,"ZG67","Product Browsing","W0000206406"
"2018-04-12 19:40:00.000000",65050,"ZG67","Service Inquiry","W0000206407"
"2018-04-12 19:40:00.000000",97070,"OL162","Online Feedback","W0000206408"
"2018-04-12 19:40:00.000000",223101,"OL162","Online Feedback","W0000206409"
"2018-04-12 19:57:00.000000",16038,"OL162","Web Chat","W0000206410"
"2018-04-12 19:57:00.000000",112098,"JM76","Web Chat","W0000206413"
"2018-04-12 20:03:00.000000",80078,"VP10","Return Policy Inquiry","W0000206418"
"2018-04-12 20:03:00.000000",112098,"JM76","Return Policy Inquiry","W0000206419"
"2018-04-12 20:05:00.000000",112098,"JM76","Online Feedback","W0000206421"
"2018-04-12 20:05:00.000000",206158,"JM76","Online Feedback","W0000206423"
"2018-04-12 20:05:00.000000",48058,"CV186","Service Inquiry","W0000206420"
"2018-04-12 21:28:00.000000",97117,"CV186","Return Policy Inquiry","W0000206425"
"2018-04-12 21:29:00.000000",33077,"JM76","Product Browsing","W0000206426"
"2018-04-12 21:31:00.000000",65097,"ZG67","Web Chat","W0000206431"
"2018-04-12 21:31:00.000000",129137,"ZG67","Web Chat","W0000206433"
"2018-04-12 21:31:00.000000",33077,"JM76","Web Chat","W0000206430"
"2018-04-12 21:31:00.000000",1100128,"VP10","Web Chat","W0000206434"
"2018-04-12 21:32:00.000000",45441,"OL162","Return Policy Inquiry","W0000206435"
"2018-04-12 21:32:00.000000",109481,"JM76","Return Policy Inquiry","W0000206436"
"2018-04-12 22:38:00.000000",39049,"VP10","Product Browsing","W0000206440"
"2018-04-12 22:38:00.000000",167129,"VP10","Product Browsing","W0000206444"
"2018-04-12 22:38:00.000000",71069,"JM76","Product Browsing","W0000206441"
"2018-04-12 22:38:00.000000",103089,"JM76","Product Browsing","W0000206442"
"2018-04-12 22:41:00.000000",103089,"JM76","Return Policy Inquiry","W0000206446"
"2018-04-12 23:41:00.000000",87017,"ZG67","Return Policy Inquiry","W0000206448"
"2018-04-12 23:54:00.000000",10088,"EA59","Product Browsing","W0000206449"
"2018-04-13 01:43:00.000000",67167,"ZG67","Online Feedback","W0000206453"
"2018-04-13 02:04:00.000000",118126,"EA59","Product Browsing","W0000206462"
"2018-04-13 03:39:00.000000",103977,"ZG67","Web Chat","W0000206474"
"2018-04-13 03:41:00.000000",117603,"EA59","Online Feedback","W0000206479"
"2018-04-13 03:41:00.000000",149623,"OL162","Online Feedback","W0000206480"
"2018-04-13 03:41:00.000000",243634,"OL162","Online Feedback","W0000206482"
"2018-04-13 03:41:00.000000",85583,"JM76","Online Feedback","W0000206478"
"2018-04-13 03:41:00.000000",21543,"VP10","Service Inquiry","W0000206477"
"2018-04-13 03:43:00.000000",39937,"JM76","Purchase","W0000206483"
"2018-04-13 03:50:00.000000",85583,"JM76","Web Chat","W0000206486"
"2018-04-13 03:50:00.000000",21543,"VP10","Web Chat","W0000206484"
"2018-04-13 04:43:00.000000",118784,"OL162","Product Return","W0000206488"
"2018-04-13 05:33:00.000000",2557,"OL162","Return Policy Inquiry","W0000206489"
"2018-04-13 05:34:00.000000",66597,"EA59","Online Feedback","W0000206490"
"2018-04-13 05:34:00.000000",224648,"OL162","Online Feedback","W0000206492"
"2018-04-13 05:35:00.000000",34577,"JM76","Product Browsing","W0000206494"
"2018-04-13 05:35:00.000000",192677,"JM76","Product Browsing","W0000206498"
"2018-04-13 05:35:00.000000",98617,"VP10","Product Browsing","W0000206496"
"2018-04-13 05:35:00.000000",130637,"VP10","Product Browsing","W0000206497"
"2018-04-13 05:53:00.000000",59126,"VP10","Web Chat","W0000206500"
"2018-04-13 05:53:00.000000",27106,"JM76","Web Chat","W0000206499"
"2018-04-13 05:53:00.000000",187206,"JM76","Web Chat","W0000206503"
"2018-04-13 06:54:00.000000",15104,"ZG67","Purchase","W0000206504"
"2018-04-13 06:54:00.000000",79144,"ZG67","Purchase","W0000206505"
"2018-04-13 07:20:00.000000",39658,"OL162","Web Chat","W0000206507"
"2018-04-13 07:20:00.000000",7638,"JM76","Web Chat","W0000206506"
"2018-04-13 07:20:00.000000",71678,"VP10","Web Chat","W0000206508"
"2018-04-13 07:20:00.000000",197758,"VP10","Web Chat","W0000206510"
"2018-04-13 07:20:00.000000",103698,"EA59","Web Chat","W0000206509"
"2018-04-13 07:44:00.000000",35211,"JM76","Product Browsing","W0000206512"
"2018-04-13 07:44:00.000000",3191,"EA59","Product Browsing","W0000206511"
"2018-04-13 07:44:00.000000",225282,"EA59","Product Browsing","W0000206515"
"2018-04-13 07:45:00.000000",9323,"OL162","Web Chat","W0000206516"
"2018-04-13 07:45:00.000000",73363,"OL162","Web Chat","W0000206518"
"2018-04-13 07:45:00.000000",105383,"OL162","Web Chat","W0000206519"
"2018-04-13 07:47:00.000000",3191,"EA59","Web Chat","W0000206520"
"2018-04-13 07:58:00.000000",99251,"VP10","Product Return","W0000206526"
"2018-04-13 08:21:00.000000",7982,"EA59","Product Browsing","W0000206527"
"2018-04-13 08:21:00.000000",72022,"EA59","Product Browsing","W0000206529"
"2018-04-13 08:21:00.000000",104042,"OL162","Product Browsing","W0000206530"
"2018-04-13 08:21:00.000000",40002,"ZG67","Product Browsing","W0000206528"
"2018-04-13 08:29:00.000000",104042,"OL162","Product Return","W0000206532"
"2018-04-13 08:29:00.000000",72022,"EA59","Product Return","W0000206531"
"2018-04-13 09:41:00.000000",1100089,"ZG67","Product Browsing","W0000206542"
"2018-04-13 09:41:00.000000",97998,"OL162","Product Browsing","W0000206541"
"2018-04-13 09:41:00.000000",33958,"VP10","Product Browsing","W0000206540"
"2018-04-13 10:45:00.000000",12900,"ZG67","Product Browsing","W0000206543"
"2018-04-13 10:45:00.000000",44920,"ZG67","Product Browsing","W0000206544"
"2018-04-13 10:45:00.000000",76940,"VP10","Product Browsing","W0000206545"
"2018-04-13 10:45:00.000000",108960,"JM76","Product Browsing","W0000206546"
"2018-04-13 10:46:00.000000",108960,"JM76","Online Feedback","W0000206548"
"2018-04-13 10:46:00.000000",76940,"VP10","Service Inquiry","W0000206547"
"2018-04-13 11:22:00.000000",17375,"ZG67","Product Browsing","W0000206549"
"2018-04-13 11:22:00.000000",49395,"OL162","Product Browsing","W0000206550"
"2018-04-13 11:22:00.000000",113435,"OL162","Product Browsing","W0000206552"
"2018-04-13 12:52:00.000000",203870,"ZG67","Online Feedback","W0000206561"
"2018-04-13 12:52:00.000000",214811,"ZG67","Web Chat","W0000206562"
"2018-04-13 12:53:00.000000",45770,"ZG67","Return Policy Inquiry","W0000206563"
"2018-04-13 12:57:00.000000",120751,"OL162","Return Policy Inquiry","W0000206567"
"2018-04-13 12:57:00.000000",24691,"JM76","Return Policy Inquiry","W0000206565"
"2018-04-13 12:59:00.000000",117943,"ZG67","Web Chat","W0000206572"
"2018-04-13 12:59:00.000000",149963,"ZG67","Web Chat","W0000206574"
"2018-04-13 12:59:00.000000",214811,"ZG67","Online Feedback","W0000206576"
"2018-04-13 12:59:00.000000",85923,"EA59","Web Chat","W0000206570"
"2018-04-13 13:00:00.000000",77790,"ZG67","Purchase","W0000206577"
"2018-04-13 13:07:00.000000",217338,"OL162","Product Browsing","W0000206583"
"2018-04-13 13:10:00.000000",217338,"OL162","Online Feedback","W0000206587"
"2018-04-13 13:10:00.000000",123278,"VP10","Online Feedback","W0000206586"
"2018-04-13 13:22:00.000000",81755,"ZG67","Web Chat","W0000206592"
"2018-04-13 13:22:00.000000",113775,"ZG67","Web Chat","W0000206593"
"2018-04-13 13:22:00.000000",17715,"OL162","Web Chat","W0000206590"
"2018-04-13 13:22:00.000000",49735,"JM76","Web Chat","W0000206591"
"2018-04-13 13:34:00.000000",81755,"ZG67","Product Browsing","W0000206598"
"2018-04-13 13:34:00.000000",113775,"ZG67","Product Browsing","W0000206599"
"2018-04-13 13:34:00.000000",17715,"OL162","Product Browsing","W0000206596"
"2018-04-13 14:04:00.000000",30118,"JM76","Service Inquiry","W0000206600"
"2018-04-13 14:04:00.000000",94158,"CV186","Online Feedback","W0000206601"
"2018-04-13 14:06:00.000000",126178,"OL162","Return Policy Inquiry","W0000206604"
"2018-04-13 14:06:00.000000",94158,"CV186","Return Policy Inquiry","W0000206603"
"2018-04-13 14:08:00.000000",190218,"VP10","Web Chat","W0000206609"
"2018-04-13 14:08:00.000000",126178,"OL162","Web Chat","W0000206608"
"2018-04-13 14:17:00.000000",93849,"EA59","Product Browsing","W0000206614"
"2018-04-13 14:17:00.000000",29809,"ZG67","Product Browsing","W0000206611"
"2018-04-13 14:17:00.000000",90105,"ZG67","Online Feedback","W0000206613"
"2018-04-13 14:17:00.000000",186165,"ZG67","Online Feedback","W0000206617"
"2018-04-13 14:21:00.000000",93849,"EA59","Product Return","W0000206618"
"2018-04-13 14:22:00.000000",248156,"OL162","Web Chat","W0000206623"
"2018-04-13 14:22:00.000000",26065,"JM76","Web Chat","W0000206619"
"2018-04-13 14:24:00.000000",98419,"CV186","Product Return","W0000206625"
"2018-04-13 14:41:00.000000",33068,"ZG67","Web Chat","W0000206627"
"2018-04-13 14:41:00.000000",1100033,"ZG67","Web Chat","W0000206630"
"2018-04-13 14:42:00.000000",33068,"ZG67","Product Browsing","W0000206631"
"2018-04-13 14:42:00.000000",1100033,"ZG67","Product Browsing","W0000206634"
"2018-04-13 14:44:00.000000",33068,"ZG67","Return Policy Inquiry","W0000206635"
"2018-04-13 14:44:00.000000",97108,"CV186","Return Policy Inquiry","W0000206636"
"2018-04-13 14:49:00.000000",65088,"JM76","Service Inquiry","W0000206637"
"2018-04-13 14:49:00.000000",97108,"CV186","Online Feedback","W0000206638"
"2018-04-13 16:15:00.000000",13536,"ZG67","Purchase","W0000206642"
"2018-04-13 16:15:00.000000",109596,"ZG67","Product Return","W0000206643"
"2018-04-13 17:40:00.000000",172378,"VP10","Return Policy Inquiry","W0000206647"
"2018-04-13 17:42:00.000000",44298,"JM76","Web Chat","W0000206650"
"2018-04-13 17:42:00.000000",12278,"OL162","Web Chat","W0000206649"
"2018-04-13 18:19:00.000000",86198,"CV186","Online Feedback","W0000206654"
"2018-04-13 18:19:00.000000",150238,"CV186","Online Feedback","W0000206656"
"2018-04-13 18:25:00.000000",86198,"CV186","Product Return","W0000206658"
"2018-04-13 19:01:00.000000",1100119,"VP10","Web Chat","W0000206666"
"2018-04-13 19:01:00.000000",128694,"EA59","Web Chat","W0000206664"
"2018-04-13 19:05:00.000000",64654,"JM76","Product Browsing","W0000206668"
"2018-04-13 19:05:00.000000",1100119,"VP10","Product Browsing","W0000206671"
"2018-04-13 19:05:00.000000",128694,"EA59","Product Browsing","W0000206670"
"2018-04-13 19:10:00.000000",90849,"OL162","Web Chat","W0000206674"
"2018-04-13 19:10:00.000000",26809,"EA59","Web Chat","W0000206672"
"2018-04-13 19:10:00.000000",122869,"VP10","Web Chat","W0000206675"
"2018-04-13 19:15:00.000000",1100119,"VP10","Return Policy Inquiry","W0000206679"
"2018-04-13 19:15:00.000000",128694,"EA59","Return Policy Inquiry","W0000206677"
"2018-04-13 19:15:00.000000",190734,"JM76","Return Policy Inquiry","W0000206678"
"2018-04-13 19:57:00.000000",116813,"ZG67","Product Return","W0000206681"
"2018-04-13 20:05:00.000000",122539,"ZG67","Web Chat","W0000206685"
"2018-04-13 20:05:00.000000",26479,"EA59","Web Chat","W0000206682"
"2018-04-13 20:05:00.000000",90519,"EA59","Web Chat","W0000206684"
"2018-04-13 20:06:00.000000",122539,"ZG67","Return Policy Inquiry","W0000206688"
"2018-04-13 20:06:00.000000",26479,"EA59","Return Policy Inquiry","W0000206687"
"2018-04-13 20:29:00.000000",50852,"EA59","Purchase","W0000206689"
"2018-04-13 20:32:00.000000",97544,"OL162","Product Browsing","W0000206693"
"2018-04-13 20:33:00.000000",16334,"EA59","Web Chat","W0000206695"
"2018-04-13 20:33:00.000000",64134,"EA59","Web Chat","W0000206698"
"2018-04-13 20:33:00.000000",1100081,"EA59","Web Chat","W0000206703"
"2018-04-13 20:33:00.000000",96154,"JM76","Web Chat","W0000206700"
"2018-04-13 20:33:00.000000",32114,"OL162","Web Chat","W0000206696"
"2018-04-13 20:33:00.000000",80374,"OL162","Web Chat","W0000206699"
"2018-04-13 20:33:00.000000",112394,"OL162","Web Chat","W0000206701"
"2018-04-13 20:34:00.000000",97070,"OL162","Web Chat","W0000206706"
"2018-04-13 20:37:00.000000",64134,"EA59","Product Return","W0000206708"
"2018-04-13 20:37:00.000000",1100081,"EA59","Purchase","W0000206709"
"2018-04-13 21:11:00.000000",48058,"CV186","Product Browsing","W0000206711"
"2018-04-13 21:11:00.000000",80078,"VP10","Product Browsing","W0000206712"
"2018-04-13 21:11:00.000000",16038,"OL162","Product Browsing","W0000206710"
"2018-04-13 21:25:00.000000",125358,"VP10","Web Chat","W0000206719"
"2018-04-13 21:25:00.000000",29298,"ZG67","Web Chat","W0000206716"
"2018-04-13 21:25:00.000000",61318,"ZG67","Web Chat","W0000206717"
"2018-04-13 22:23:00.000000",105421,"OL162","Online Feedback","W0000206722"
"2018-04-13 22:23:00.000000",41381,"CV186","Service Inquiry","W0000206720"
"2018-04-13 22:23:00.000000",73401,"VP10","Online Feedback","W0000206721"
"2018-04-13 22:23:00.000000",231452,"VP10","Online Feedback","W0000206723"
"2018-04-13 22:53:00.000000",77050,"VP10","Web Chat","W0000206727"
"2018-04-13 22:53:00.000000",109070,"ZG67","Web Chat","W0000206728"
"2018-04-14 00:44:00.000000",27031,"OL162","Purchase","W0000206732"
"2018-04-14 00:44:00.000000",91071,"ZG67","Product Return","W0000206734"
"2018-04-14 00:44:00.000000",59051,"JM76","Purchase","W0000206733"
"2018-04-14 01:57:00.000000",120666,"EA59","Online Feedback","W0000206738"
"2018-04-14 01:57:00.000000",56626,"OL162","Service Inquiry","W0000206736"
"2018-04-14 01:59:00.000000",184706,"ZG67","Web Chat","W0000206743"
"2018-04-14 01:59:00.000000",56626,"OL162","Web Chat","W0000206740"
"2018-04-14 02:06:00.000000",35489,"ZG67","Product Browsing","W0000206746"
"2018-04-14 02:06:00.000000",99529,"ZG67","Product Browsing","W0000206748"
"2018-04-14 02:06:00.000000",3469,"VP10","Product Browsing","W0000206745"
"2018-04-14 02:06:00.000000",67509,"OL162","Product Browsing","W0000206747"
"2018-04-14 02:06:00.000000",131549,"OL162","Product Browsing","W0000206749"
"2018-04-14 02:13:00.000000",27072,"CV186","Product Browsing","W0000206750"
"2018-04-14 02:13:00.000000",123132,"VP10","Product Browsing","W0000206753"
"2018-04-14 03:28:00.000000",115371,"ZG67","Online Feedback","W0000206758"
"2018-04-14 03:28:00.000000",1100030,"ZG67","Online Feedback","W0000206759"
"2018-04-14 03:30:00.000000",81915,"VP10","Purchase","W0000206761"
"2018-04-14 03:30:00.000000",49895,"OL162","Purchase","W0000206760"
"2018-04-14 03:32:00.000000",19311,"OL162","Product Browsing","W0000206762"
"2018-04-14 03:32:00.000000",241402,"OL162","Product Browsing","W0000206766"
"2018-04-14 04:13:00.000000",71069,"JM76","Online Feedback","W0000206768"
"2018-04-14 04:13:00.000000",103089,"JM76","Online Feedback","W0000206769"
"2018-04-14 05:52:00.000000",74737,"ZG67","Service Inquiry","W0000206772"
"2018-04-14 05:52:00.000000",106757,"ZG67","Online Feedback","W0000206773"
"2018-04-14 05:53:00.000000",10697,"ZG67","Product Browsing","W0000206774"
"2018-04-14 05:53:00.000000",74737,"ZG67","Product Browsing","W0000206776"
"2018-04-14 05:53:00.000000",106757,"ZG67","Product Browsing","W0000206777"
"2018-04-14 05:53:00.000000",42717,"EA59","Product Browsing","W0000206775"
"2018-04-14 05:54:00.000000",109481,"JM76","Product Browsing","W0000206781"
"2018-04-14 05:54:00.000000",13421,"CV186","Product Browsing","W0000206778"
"2018-04-14 05:56:00.000000",82337,"OL162","Service Inquiry","W0000206782"
"2018-04-14 05:56:00.000000",114357,"ZG67","Online Feedback","W0000206783"
"2018-04-14 05:59:00.000000",18297,"EA59","Product Browsing","W0000206785"
