STORE_ID,CUSTOMER_ID,VISIT_DT,ACTION
30,117578,2018-04-27 19:58:00.000,Product Return
105,117590,2018-05-05 10:20:00.000,Product Return
51,117594,2018-03-20 08:54:00.000,Store Visit
95,117601,2018-05-04 02:54:00.000,Store Visit
95,117601,2018-05-04 03:08:00.000,Return Policy Inquiry
115,117603,2018-04-17 13:18:00.000,Product Return
68,117647,2018-03-31 08:39:00.000,Store Visit
82,117665,2018-03-17 06:48:00.000,Return Policy Inquiry
110,117691,2018-04-14 14:29:00.000,Store Visit
110,117691,2018-04-14 14:34:00.000,Product Return
96,117706,2018-03-26 09:59:00.000,Product Return
116,117809,2018-04-18 22:52:00.000,Store Visit
116,117809,2018-04-18 22:57:00.000,Return Policy Inquiry
119,117823,2018-04-05 10:40:00.000,Store Visit
113,117876,2018-03-14 08:51:00.000,Product Return
88,117943,2018-04-13 13:03:00.000,Store Visit
103,117977,2018-04-15 12:05:00.000,Return Policy Inquiry
49,118087,2018-04-04 08:35:00.000,Store Visit
49,118087,2018-04-07 11:51:00.000,Return Policy Inquiry
30,118126,2018-04-14 09:46:00.000,Store Visit
39,118166,2018-03-23 10:10:00.000,Store Visit
39,118166,2018-03-23 09:56:00.000,Return Policy Inquiry
66,118209,2018-04-23 15:54:00.000,Product Return
55,118218,2018-04-11 08:54:00.000,Store Visit
65,118250,2018-03-26 08:34:00.000,Product Return
67,118299,2018-04-03 08:41:00.000,Store Visit
67,118299,2018-04-06 12:22:00.000,Product Return
68,118306,2018-05-14 21:16:00.000,Store Visit
119,118471,2018-04-27 13:42:00.000,Return Policy Inquiry
71,118527,2018-04-17 16:32:00.000,Return Policy Inquiry
107,118621,2018-05-01 09:45:00.000,Store Visit
107,118621,2018-05-02 19:42:00.000,Product Return
119,118656,2018-03-23 18:45:00.000,Store Visit
53,118667,2018-04-14 08:59:00.000,Return Policy Inquiry
112,118676,2018-03-27 09:36:00.000,Product Return
31,118739,2018-04-24 14:55:00.000,Product Return
72,118769,2018-05-13 19:53:00.000,Product Return
52,118784,2018-04-13 04:32:00.000,Store Visit
119,118886,2018-03-13 04:53:00.000,Return Policy Inquiry
25,118892,2018-04-18 08:55:00.000,Product Return
104,118912,2018-04-24 17:23:00.000,Store Visit
104,118912,2018-04-24 17:20:00.000,Return Policy Inquiry
75,118925,2018-04-28 05:59:00.000,Store Visit
75,118925,2018-04-26 17:18:00.000,Return Policy Inquiry
95,118954,2018-03-18 18:00:00.000,Store Visit
95,118954,2018-03-18 18:10:00.000,Product Return
69,118961,2018-04-09 11:05:00.000,Store Visit
76,119037,2018-04-12 23:41:00.000,Return Policy Inquiry
44,119129,2018-03-27 02:35:00.000,Return Policy Inquiry
71,119245,2018-05-12 17:21:00.000,Product Return
89,119253,2018-05-01 09:06:00.000,Store Visit
22,119276,2018-04-20 07:08:00.000,Store Visit
22,119276,2018-04-17 02:21:00.000,Return Policy Inquiry
66,119353,2018-05-05 06:19:00.000,Store Visit
76,119426,2018-03-26 23:40:00.000,Product Return
36,119541,2018-04-18 12:18:00.000,Store Visit
36,119541,2018-04-19 18:09:00.000,Return Policy Inquiry
102,119571,2018-04-04 22:55:00.000,Product Return
115,119587,2018-04-29 11:07:00.000,Product Return
38,119606,2018-04-24 09:20:00.000,Product Return
39,119608,2018-05-09 21:10:00.000,Product Return
106,119654,2018-04-22 11:51:00.000,Store Visit
47,119658,2018-03-13 08:27:00.000,Store Visit
47,119658,2018-03-14 15:04:00.000,Product Return
52,119728,2018-04-20 10:15:00.000,Product Return
74,119735,2018-04-03 02:39:00.000,Product Return
64,119775,2018-05-07 03:54:00.000,Product Return
54,119798,2018-03-30 00:18:00.000,Return Policy Inquiry
54,119798,2018-03-31 09:48:00.000,Product Return
50,119828,2018-03-24 17:05:00.000,Store Visit
29,119864,2018-04-08 11:02:00.000,Product Return
27,119866,2018-05-11 07:16:00.000,Store Visit
38,119867,2018-04-20 03:35:00.000,Store Visit
38,119867,2018-04-21 16:46:00.000,Product Return
88,119957,2018-03-31 16:48:00.000,Store Visit
91,119976,2018-04-20 18:54:00.000,Store Visit
61,120047,2018-05-07 01:27:00.000,Store Visit
65,120143,2018-04-24 00:32:00.000,Store Visit
65,120143,2018-04-25 13:16:00.000,Return Policy Inquiry
65,120143,2018-04-28 17:09:00.000,Product Return
56,120156,2018-03-17 00:51:00.000,Return Policy Inquiry
117,120167,2018-04-17 20:26:00.000,Product Return
49,120214,2018-03-26 22:53:00.000,Store Visit
49,120214,2018-03-26 22:49:00.000,Return Policy Inquiry
49,120214,2018-03-28 01:14:00.000,Product Return
102,120257,2018-04-07 04:04:00.000,Product Return
45,120266,2018-05-02 05:03:00.000,Store Visit
90,120300,2018-04-19 02:22:00.000,Store Visit
90,120300,2018-04-19 02:31:00.000,Product Return
49,120403,2018-05-01 09:47:00.000,Store Visit
49,120403,2018-05-03 14:10:00.000,Product Return
34,120438,2018-05-06 14:33:00.000,Store Visit
106,120463,2018-05-07 02:06:00.000,Store Visit
51,120469,2018-05-09 08:53:00.000,Product Return
31,120501,2018-05-04 02:07:00.000,Store Visit
31,120501,2018-05-05 12:36:00.000,Product Return
79,120522,2018-04-21 09:39:00.000,Return Policy Inquiry
27,120540,2018-04-16 16:53:00.000,Store Visit
109,120549,2018-05-05 06:50:00.000,Store Visit
76,120559,2018-04-29 04:22:00.000,Store Visit
76,120559,2018-04-29 04:42:00.000,Product Return
102,120575,2018-03-17 22:51:00.000,Product Return
65,120585,2018-03-22 02:49:00.000,Product Return
58,120654,2018-03-27 19:10:00.000,Store Visit
58,120654,2018-03-27 19:19:00.000,Product Return
31,120656,2018-04-17 00:30:00.000,Product Return
95,120666,2018-04-15 11:23:00.000,Product Return
26,120671,2018-05-12 18:58:00.000,Store Visit
66,120677,2018-04-06 02:16:00.000,Store Visit
66,120677,2018-04-07 10:18:00.000,Product Return
115,120748,2018-04-28 01:12:00.000,Store Visit
115,120748,2018-05-01 18:52:00.000,Product Return
65,120751,2018-04-21 18:40:00.000,Product Return
54,120768,2018-03-16 17:37:00.000,Store Visit
54,120768,2018-03-16 17:44:00.000,Product Return
97,120933,2018-05-11 10:21:00.000,Product Return
111,120949,2018-05-01 07:34:00.000,Store Visit
112,120975,2018-04-24 13:17:00.000,Store Visit
112,120975,2018-04-25 15:59:00.000,Product Return
93,121006,2018-03-20 14:16:00.000,Store Visit
118,121051,2018-04-16 20:36:00.000,Return Policy Inquiry
41,121066,2018-04-08 20:00:00.000,Product Return
31,121069,2018-03-22 11:31:00.000,Store Visit
31,121069,2018-03-23 19:22:00.000,Product Return
34,121073,2018-04-25 23:39:00.000,Store Visit
34,121073,2018-04-28 06:02:00.000,Product Return
89,121153,2018-04-10 01:10:00.000,Store Visit
89,121153,2018-04-10 01:06:00.000,Return Policy Inquiry
94,121216,2018-05-13 07:36:00.000,Return Policy Inquiry
94,121216,2018-05-14 10:30:00.000,Product Return
64,121434,2018-03-25 14:40:00.000,Store Visit
64,121434,2018-03-26 20:52:00.000,Product Return
24,121436,2018-03-26 14:25:00.000,Store Visit
24,121436,2018-03-27 20:24:00.000,Return Policy Inquiry
24,121436,2018-03-27 20:36:00.000,Product Return
89,121446,2018-04-27 06:23:00.000,Store Visit
89,121462,2018-03-17 18:52:00.000,Product Return
31,121523,2018-04-05 16:27:00.000,Store Visit
31,121523,2018-04-05 16:25:00.000,Return Policy Inquiry
31,121523,2018-04-05 16:40:00.000,Product Return
100,121569,2018-04-04 06:16:00.000,Product Return
56,121575,2018-03-18 11:09:00.000,Product Return
26,121657,2018-05-11 20:48:00.000,Return Policy Inquiry
83,121663,2018-04-30 18:01:00.000,Product Return
55,121688,2018-03-21 10:24:00.000,Store Visit
68,121691,2018-04-18 20:50:00.000,Store Visit
100,121755,2018-04-18 09:45:00.000,Store Visit
111,121773,2018-04-23 04:06:00.000,Product Return
104,121775,2018-04-12 09:33:00.000,Product Return
32,121796,2018-04-27 05:09:00.000,Product Return
22,121859,2018-05-10 03:14:00.000,Product Return
88,121943,2018-04-15 21:34:00.000,Store Visit
88,121943,2018-04-14 06:29:00.000,Return Policy Inquiry
78,122012,2018-04-07 04:32:00.000,Product Return
71,122060,2018-05-12 04:09:00.000,Store Visit
71,122060,2018-05-13 19:12:00.000,Product Return
107,122065,2018-04-27 12:00:00.000,Store Visit
107,122065,2018-04-27 12:07:00.000,Product Return
30,122115,2018-03-14 03:37:00.000,Product Return
93,122135,2018-04-22 14:28:00.000,Product Return
30,122149,2018-04-17 10:46:00.000,Return Policy Inquiry
112,122241,2018-05-07 11:22:00.000,Store Visit
68,122273,2018-04-26 01:52:00.000,Return Policy Inquiry
30,122393,2018-05-15 12:36:00.000,Return Policy Inquiry
30,122393,2018-05-17 01:01:00.000,Product Return
82,122418,2018-04-23 17:28:00.000,Store Visit
82,122418,2018-04-23 17:41:00.000,Product Return
41,122489,2018-03-14 21:35:00.000,Product Return
99,122492,2018-05-06 22:22:00.000,Return Policy Inquiry
54,122493,2018-04-04 14:50:00.000,Store Visit
91,122537,2018-03-30 15:55:00.000,Store Visit
64,122539,2018-04-12 18:18:00.000,Store Visit
64,122539,2018-04-17 19:55:00.000,Product Return
104,122612,2018-04-09 11:47:00.000,Store Visit
104,122612,2018-04-09 11:49:00.000,Return Policy Inquiry
84,122616,2018-05-10 16:02:00.000,Store Visit
84,122616,2018-05-10 16:00:00.000,Return Policy Inquiry
84,122616,2018-05-10 16:25:00.000,Product Return
31,122669,2018-04-04 22:42:00.000,Store Visit
31,122669,2018-04-06 06:15:00.000,Product Return
93,122733,2018-03-19 14:22:00.000,Product Return
89,122759,2018-05-01 14:42:00.000,Return Policy Inquiry
92,122785,2018-04-17 19:41:00.000,Store Visit
78,122796,2018-05-07 17:32:00.000,Store Visit
91,122835,2018-04-08 11:46:00.000,Return Policy Inquiry
107,122861,2018-03-29 06:47:00.000,Product Return
92,122869,2018-04-13 19:11:00.000,Store Visit
24,122870,2018-05-04 05:56:00.000,Product Return
45,122910,2018-04-27 00:22:00.000,Store Visit
45,122910,2018-04-27 00:19:00.000,Return Policy Inquiry
59,123032,2018-03-18 03:50:00.000,Return Policy Inquiry
32,123041,2018-03-25 01:41:00.000,Product Return
65,123042,2018-03-15 11:33:00.000,Store Visit
65,123042,2018-03-16 18:12:00.000,Product Return
31,123090,2018-04-21 17:19:00.000,Store Visit
116,123091,2018-04-12 17:13:00.000,Return Policy Inquiry
116,123091,2018-04-14 00:44:00.000,Product Return
60,123141,2018-05-10 12:49:00.000,Store Visit
111,123166,2018-04-13 05:48:00.000,Store Visit
111,123166,2018-04-14 14:18:00.000,Return Policy Inquiry
63,123199,2018-04-01 13:25:00.000,Store Visit
63,123199,2018-04-06 01:16:00.000,Return Policy Inquiry
63,123199,2018-04-10 10:30:00.000,Product Return
92,123209,2018-04-15 03:57:00.000,Return Policy Inquiry
27,123278,2018-04-13 13:26:00.000,Return Policy Inquiry
60,123288,2018-04-10 11:42:00.000,Product Return
41,123318,2018-05-09 15:15:00.000,Return Policy Inquiry
115,123321,2018-03-21 22:49:00.000,Store Visit
115,123321,2018-03-19 03:14:00.000,Return Policy Inquiry
104,123325,2018-03-29 12:41:00.000,Return Policy Inquiry
109,123329,2018-04-12 02:05:00.000,Store Visit
77,123334,2018-04-24 20:37:00.000,Return Policy Inquiry
120,123345,2018-04-26 15:09:00.000,Store Visit
120,123345,2018-04-25 02:10:00.000,Return Policy Inquiry
74,123360,2018-05-02 22:53:00.000,Store Visit
37,123388,2018-05-07 12:54:00.000,Store Visit
37,123388,2018-05-08 21:38:00.000,Return Policy Inquiry
88,123419,2018-03-23 09:48:00.000,Return Policy Inquiry
88,123419,2018-03-28 04:23:00.000,Product Return
40,123443,2018-05-06 04:57:00.000,Store Visit
40,123443,2018-05-07 21:38:00.000,Product Return
35,123478,2018-04-16 19:28:00.000,Store Visit
35,123478,2018-04-15 10:32:00.000,Return Policy Inquiry
35,123491,2018-03-23 12:34:00.000,Store Visit
68,123500,2018-05-13 04:39:00.000,Return Policy Inquiry
68,123500,2018-05-17 07:39:00.000,Product Return
34,123582,2018-04-18 10:57:00.000,Store Visit
34,123582,2018-04-18 11:02:00.000,Product Return
79,123623,2018-04-02 20:53:00.000,Return Policy Inquiry
56,123628,2018-03-19 09:30:00.000,Store Visit
67,123664,2018-04-11 10:37:00.000,Store Visit
78,123701,2018-03-23 12:56:00.000,Store Visit
78,123701,2018-03-22 06:09:00.000,Return Policy Inquiry
78,123701,2018-03-23 13:09:00.000,Product Return
92,123716,2018-04-26 23:38:00.000,Return Policy Inquiry
75,123767,2018-04-08 01:38:00.000,Store Visit
75,123767,2018-04-08 01:58:00.000,Product Return
66,123772,2018-04-21 01:32:00.000,Store Visit
90,123853,2018-04-05 20:44:00.000,Store Visit
90,123853,2018-04-07 13:08:00.000,Return Policy Inquiry
113,123871,2018-03-26 05:29:00.000,Product Return
72,123895,2018-03-24 08:29:00.000,Product Return
85,123903,2018-04-29 11:31:00.000,Store Visit
119,123912,2018-04-04 08:45:00.000,Store Visit
119,123912,2018-04-02 17:13:00.000,Return Policy Inquiry
119,123912,2018-04-06 00:24:00.000,Product Return
76,123938,2018-04-27 14:23:00.000,Store Visit
76,123938,2018-04-27 14:28:00.000,Product Return
91,123950,2018-05-07 08:58:00.000,Product Return
53,123983,2018-05-07 05:15:00.000,Return Policy Inquiry
69,123991,2018-04-12 16:35:00.000,Store Visit
69,123991,2018-04-12 16:46:00.000,Product Return
31,124032,2018-04-22 07:24:00.000,Store Visit
31,124032,2018-04-23 09:09:00.000,Return Policy Inquiry
79,124072,2018-05-07 20:02:00.000,Store Visit
105,124105,2018-05-12 07:09:00.000,Store Visit
89,124147,2018-04-29 13:18:00.000,Store Visit
38,124151,2018-05-13 14:50:00.000,Product Return
91,124171,2018-04-30 19:10:00.000,Return Policy Inquiry
38,124228,2018-05-08 05:44:00.000,Store Visit
103,124267,2018-05-05 17:16:00.000,Product Return
40,124277,2018-04-12 07:37:00.000,Return Policy Inquiry
40,124277,2018-04-14 16:39:00.000,Product Return
66,124295,2018-05-02 04:34:00.000,Store Visit
118,124335,2018-04-17 14:56:00.000,Store Visit
118,124335,2018-04-17 15:09:00.000,Product Return
84,124353,2018-05-04 18:00:00.000,Store Visit
84,124353,2018-05-04 17:59:00.000,Return Policy Inquiry
84,124353,2018-05-04 18:03:00.000,Product Return
15,124394,2018-05-13 02:09:00.000,Store Visit
22,124416,2018-03-24 19:50:00.000,Store Visit
30,124452,2018-05-17 05:10:00.000,Product Return
93,124465,2018-04-30 20:32:00.000,Store Visit
93,124465,2018-04-30 20:38:00.000,Return Policy Inquiry
33,124500,2018-04-23 04:42:00.000,Store Visit
100,124684,2018-05-06 11:29:00.000,Store Visit
100,124684,2018-05-06 11:34:00.000,Product Return
95,124688,2018-05-03 04:12:00.000,Store Visit
66,124703,2018-03-31 22:57:00.000,Store Visit
54,124807,2018-04-28 01:38:00.000,Product Return
38,124813,2018-03-30 12:27:00.000,Product Return
41,124890,2018-04-06 04:13:00.000,Store Visit
76,124946,2018-05-10 19:50:00.000,Store Visit
40,124963,2018-03-17 16:28:00.000,Store Visit
40,124963,2018-03-17 16:41:00.000,Product Return
81,124972,2018-04-21 23:00:00.000,Store Visit
81,124972,2018-04-20 13:00:00.000,Return Policy Inquiry
81,124972,2018-04-26 06:09:00.000,Product Return
42,124994,2018-04-29 18:24:00.000,Store Visit
42,124994,2018-04-29 18:21:00.000,Return Policy Inquiry
87,125000,2018-03-24 17:40:00.000,Product Return
96,125012,2018-03-14 07:00:00.000,Store Visit
76,125032,2018-04-08 07:27:00.000,Store Visit
76,125032,2018-04-08 07:32:00.000,Product Return
93,125065,2018-05-14 00:31:00.000,Store Visit
93,125065,2018-05-11 10:21:00.000,Return Policy Inquiry
51,125193,2018-04-06 02:10:00.000,Return Policy Inquiry
107,125214,2018-04-29 12:52:00.000,Store Visit
107,125214,2018-04-28 08:45:00.000,Return Policy Inquiry
66,125222,2018-04-16 11:44:00.000,Return Policy Inquiry
66,125246,2018-04-02 16:35:00.000,Return Policy Inquiry
68,125258,2018-03-29 00:33:00.000,Store Visit
68,125258,2018-04-01 20:14:00.000,Product Return
66,125259,2018-03-23 11:52:00.000,Store Visit
61,125266,2018-04-14 18:03:00.000,Store Visit
61,125266,2018-04-14 18:12:00.000,Return Policy Inquiry
61,125266,2018-04-16 06:25:00.000,Product Return
93,125358,2018-04-16 23:58:00.000,Product Return
52,125362,2018-04-02 21:57:00.000,Store Visit
107,125369,2018-05-04 03:14:00.000,Product Return
92,125380,2018-03-30 14:01:00.000,Product Return
56,125393,2018-05-06 00:48:00.000,Store Visit
56,125393,2018-05-09 09:14:00.000,Product Return
97,125406,2018-05-14 04:28:00.000,Store Visit
97,125406,2018-05-14 04:24:00.000,Return Policy Inquiry
97,125447,2018-04-03 19:22:00.000,Return Policy Inquiry
65,125487,2018-05-13 02:44:00.000,Product Return
32,125501,2018-04-09 02:23:00.000,Product Return
65,125548,2018-04-09 23:49:00.000,Store Visit
65,125548,2018-04-13 21:17:00.000,Product Return
117,125553,2018-04-11 21:28:00.000,Product Return
44,125604,2018-03-27 09:50:00.000,Store Visit
90,125669,2018-03-30 14:36:00.000,Store Visit
90,125669,2018-03-30 14:38:00.000,Return Policy Inquiry
118,125670,2018-04-15 11:34:00.000,Product Return
118,125678,2018-03-20 04:23:00.000,Return Policy Inquiry
118,125678,2018-03-22 15:52:00.000,Product Return
92,125686,2018-04-13 08:08:00.000,Product Return
46,125725,2018-03-30 08:49:00.000,Store Visit
78,125806,2018-04-27 21:37:00.000,Product Return
92,125881,2018-05-03 18:02:00.000,Return Policy Inquiry
68,125887,2018-04-12 14:11:00.000,Store Visit
68,125922,2018-03-17 01:07:00.000,Product Return
119,125924,2018-04-26 21:02:00.000,Return Policy Inquiry
45,125948,2018-04-11 04:52:00.000,Store Visit
45,125948,2018-04-13 13:49:00.000,Product Return
118,125975,2018-04-07 03:38:00.000,Store Visit
118,125975,2018-04-07 03:43:00.000,Return Policy Inquiry
118,125975,2018-04-08 14:37:00.000,Product Return
90,125993,2018-04-22 10:34:00.000,Store Visit
48,126009,2018-03-17 16:45:00.000,Store Visit
101,126029,2018-04-15 10:36:00.000,Store Visit
31,126038,2018-04-19 01:02:00.000,Store Visit
31,126038,2018-04-20 04:02:00.000,Return Policy Inquiry
64,126081,2018-04-01 18:10:00.000,Store Visit
119,126085,2018-04-24 02:28:00.000,Product Return
115,126110,2018-04-04 04:40:00.000,Store Visit
115,126110,2018-04-04 04:45:00.000,Return Policy Inquiry
93,126215,2018-03-29 15:54:00.000,Store Visit
93,126215,2018-03-27 06:48:00.000,Return Policy Inquiry
66,126234,2018-03-19 01:58:00.000,Return Policy Inquiry
66,126234,2018-03-23 21:12:00.000,Product Return
96,126247,2018-03-19 08:11:00.000,Product Return
88,126256,2018-04-13 13:07:00.000,Product Return
75,126264,2018-05-15 05:51:00.000,Store Visit
75,126264,2018-05-16 07:01:00.000,Product Return
45,126297,2018-03-30 19:23:00.000,Return Policy Inquiry
45,126297,2018-04-02 14:42:00.000,Product Return
60,126302,2018-03-19 03:53:00.000,Store Visit
60,126302,2018-03-20 11:04:00.000,Product Return
75,126364,2018-03-29 11:58:00.000,Store Visit
104,126385,2018-04-09 23:58:00.000,Return Policy Inquiry
38,126390,2018-04-24 18:50:00.000,Store Visit
96,126425,2018-04-05 12:15:00.000,Store Visit
96,126425,2018-04-05 12:27:00.000,Product Return
106,126443,2018-04-20 05:28:00.000,Store Visit
106,126443,2018-04-20 05:30:00.000,Return Policy Inquiry
65,126445,2018-04-29 04:49:00.000,Store Visit
65,126445,2018-04-30 15:39:00.000,Product Return
54,126544,2018-04-22 02:19:00.000,Product Return
24,126603,2018-03-21 14:29:00.000,Product Return
64,126719,2018-05-04 02:18:00.000,Product Return
117,126753,2018-04-18 08:03:00.000,Store Visit
117,126753,2018-04-24 10:31:00.000,Product Return
28,126799,2018-03-19 12:32:00.000,Product Return
98,126810,2018-04-20 22:10:00.000,Product Return
26,126820,2018-05-13 22:09:00.000,Store Visit
68,126872,2018-03-27 01:49:00.000,Product Return
44,126929,2018-04-09 11:05:00.000,Store Visit
44,126929,2018-04-08 01:55:00.000,Return Policy Inquiry
31,126968,2018-04-30 19:56:00.000,Store Visit
78,127011,2018-04-06 10:43:00.000,Return Policy Inquiry
78,127011,2018-04-06 10:54:00.000,Product Return
98,127050,2018-04-29 15:35:00.000,Return Policy Inquiry
98,127050,2018-04-29 15:40:00.000,Product Return
60,127116,2018-05-09 11:51:00.000,Store Visit
60,127116,2018-05-09 11:53:00.000,Return Policy Inquiry
96,127118,2018-03-19 06:51:00.000,Store Visit
104,127152,2018-03-17 17:30:00.000,Store Visit
107,127190,2018-04-09 05:07:00.000,Store Visit
107,127190,2018-04-07 13:26:00.000,Return Policy Inquiry
40,127296,2018-04-04 13:52:00.000,Store Visit
85,127302,2018-05-12 23:45:00.000,Store Visit
91,127402,2018-05-06 20:02:00.000,Product Return
117,127437,2018-03-28 09:08:00.000,Return Policy Inquiry
82,127440,2018-04-30 08:36:00.000,Return Policy Inquiry
114,127443,2018-04-18 07:02:00.000,Return Policy Inquiry
50,127459,2018-04-28 07:04:00.000,Product Return
46,127500,2018-05-12 06:12:00.000,Store Visit
39,127585,2018-03-29 17:06:00.000,Return Policy Inquiry
45,127621,2018-04-16 22:40:00.000,Store Visit
117,127623,2018-05-11 11:10:00.000,Return Policy Inquiry
118,127639,2018-05-02 08:28:00.000,Store Visit
118,127639,2018-05-02 08:30:00.000,Return Policy Inquiry
41,127682,2018-05-07 22:14:00.000,Return Policy Inquiry
113,127758,2018-03-30 22:46:00.000,Product Return
98,127760,2018-05-07 03:28:00.000,Return Policy Inquiry
61,127818,2018-05-13 04:01:00.000,Store Visit
61,127818,2018-05-12 01:52:00.000,Return Policy Inquiry
102,127836,2018-03-15 08:17:00.000,Product Return
47,127860,2018-03-27 10:05:00.000,Product Return
102,127969,2018-05-02 20:01:00.000,Store Visit
102,127969,2018-05-01 03:08:00.000,Return Policy Inquiry
117,127970,2018-05-02 07:31:00.000,Return Policy Inquiry
117,127970,2018-05-08 10:19:00.000,Product Return
35,128023,2018-05-01 12:31:00.000,Store Visit
35,128023,2018-05-01 12:25:00.000,Return Policy Inquiry
105,128029,2018-04-02 05:51:00.000,Return Policy Inquiry
93,128503,2018-05-05 04:52:00.000,Return Policy Inquiry
45,128773,2018-04-02 11:00:00.000,Store Visit
59,129535,2018-04-24 10:09:00.000,Store Visit
114,129658,2018-03-24 20:08:00.000,Store Visit
106,130304,2018-04-17 13:07:00.000,Store Visit
24,130390,2018-04-18 04:36:00.000,Store Visit
34,130439,2018-04-10 19:14:00.000,Store Visit
25,130564,2018-04-21 12:18:00.000,Store Visit
48,130598,2018-05-05 15:20:00.000,Store Visit
48,130598,2018-05-05 15:15:00.000,Return Policy Inquiry
76,130782,2018-05-04 22:00:00.000,Return Policy Inquiry
67,131457,2018-05-10 02:46:00.000,Return Policy Inquiry
65,131587,2018-04-08 17:36:00.000,Return Policy Inquiry
112,132020,2018-03-18 23:52:00.000,Store Visit
119,132166,2018-03-25 19:54:00.000,Store Visit
87,132351,2018-04-07 04:49:00.000,Store Visit
25,132881,2018-03-14 01:48:00.000,Return Policy Inquiry
68,132940,2018-04-02 02:09:00.000,Store Visit
90,133201,2018-05-13 12:38:00.000,Return Policy Inquiry
103,133427,2018-04-09 07:43:00.000,Store Visit
103,133427,2018-04-07 23:09:00.000,Return Policy Inquiry
100,133630,2018-03-23 03:16:00.000,Return Policy Inquiry
89,133654,2018-04-01 17:58:00.000,Store Visit
32,133823,2018-03-31 01:29:00.000,Store Visit
44,134055,2018-04-24 21:05:00.000,Store Visit
82,134062,2018-04-14 04:39:00.000,Store Visit
90,134212,2018-03-23 15:45:00.000,Return Policy Inquiry
87,134281,2018-04-14 06:26:00.000,Store Visit
106,134686,2018-04-09 06:20:00.000,Store Visit
102,134830,2018-04-01 17:31:00.000,Store Visit
121,134973,2018-05-11 15:06:00.000,Store Visit
102,135052,2018-05-12 22:51:00.000,Store Visit
50,135188,2018-03-23 04:22:00.000,Store Visit
82,135495,2018-05-12 03:56:00.000,Store Visit
106,135501,2018-05-13 16:55:00.000,Store Visit
66,135834,2018-03-12 20:41:00.000,Store Visit
38,136090,2018-04-06 22:50:00.000,Store Visit
84,136135,2018-04-26 04:55:00.000,Return Policy Inquiry
105,136156,2018-05-12 07:00:00.000,Store Visit
73,136214,2018-05-11 06:06:00.000,Store Visit
30,136570,2018-04-26 11:25:00.000,Return Policy Inquiry
113,137588,2018-03-21 01:47:00.000,Return Policy Inquiry
88,137709,2018-04-27 00:13:00.000,Store Visit
90,137757,2018-04-18 11:12:00.000,Store Visit
108,137903,2018-04-03 08:54:00.000,Return Policy Inquiry
44,137979,2018-04-06 07:36:00.000,Store Visit
26,138122,2018-05-04 07:29:00.000,Store Visit
90,138273,2018-04-02 12:48:00.000,Return Policy Inquiry
118,138820,2018-04-05 17:22:00.000,Return Policy Inquiry
28,139727,2018-03-26 02:10:00.000,Store Visit
36,139904,2018-04-25 12:57:00.000,Store Visit
36,139904,2018-04-26 23:25:00.000,Return Policy Inquiry
92,140279,2018-03-23 17:49:00.000,Store Visit
111,140693,2018-04-07 17:47:00.000,Return Policy Inquiry
52,140840,2018-05-10 22:12:00.000,Return Policy Inquiry
68,141655,2018-04-04 09:02:00.000,Store Visit
68,141655,2018-04-02 23:12:00.000,Return Policy Inquiry
92,141801,2018-03-13 15:34:00.000,Store Visit
104,142031,2018-05-02 20:47:00.000,Store Visit
75,142526,2018-03-28 19:53:00.000,Store Visit
68,142704,2018-04-08 14:44:00.000,Return Policy Inquiry
118,142789,2018-03-14 20:13:00.000,Store Visit
88,142886,2018-03-24 06:12:00.000,Store Visit
88,142886,2018-03-24 06:19:00.000,Return Policy Inquiry
114,143118,2018-04-25 11:00:00.000,Store Visit
30,143380,2018-03-24 19:30:00.000,Store Visit
44,143466,2018-05-04 13:20:00.000,Store Visit
71,143564,2018-05-08 15:40:00.000,Return Policy Inquiry
106,143684,2018-04-24 07:11:00.000,Store Visit
84,143857,2018-04-23 23:04:00.000,Return Policy Inquiry
95,144622,2018-04-24 18:30:00.000,Return Policy Inquiry
93,144759,2018-05-10 15:36:00.000,Store Visit
60,145189,2018-04-12 17:11:00.000,Store Visit
74,145270,2018-04-02 20:10:00.000,Store Visit
102,145303,2018-03-31 15:50:00.000,Return Policy Inquiry
96,145829,2018-05-06 23:15:00.000,Store Visit
53,145955,2018-04-14 03:26:00.000,Store Visit
106,146485,2018-04-22 02:36:00.000,Return Policy Inquiry
84,146996,2018-04-27 15:14:00.000,Return Policy Inquiry
92,147587,2018-05-06 14:02:00.000,Store Visit
66,147946,2018-04-17 08:25:00.000,Return Policy Inquiry
56,148284,2018-03-26 05:47:00.000,Store Visit
101,148397,2018-05-11 09:20:00.000,Store Visit
18,148398,2018-04-10 23:32:00.000,Store Visit
39,148915,2018-05-13 05:34:00.000,Return Policy Inquiry
114,149038,2018-03-29 02:47:00.000,Store Visit
45,149369,2018-04-16 07:55:00.000,Store Visit
48,149461,2018-04-11 11:52:00.000,Store Visit
76,149614,2018-03-21 17:26:00.000,Return Policy Inquiry
64,150186,2018-03-23 10:10:00.000,Store Visit
39,150238,2018-04-11 08:52:00.000,Return Policy Inquiry
100,150326,2018-05-14 21:16:00.000,Store Visit
100,150326,2018-05-14 21:18:00.000,Return Policy Inquiry
39,150641,2018-05-01 09:45:00.000,Store Visit
99,150862,2018-03-21 17:31:00.000,Return Policy Inquiry
96,150932,2018-04-24 17:20:00.000,Return Policy Inquiry
75,151561,2018-04-18 12:18:00.000,Store Visit
75,151561,2018-04-19 18:09:00.000,Return Policy Inquiry
